Customer_Ref,Customer_Hash,City,State_Full,Customer_Key
DE-CUST-8917,0x45cdf,Borna,Bayern,8532
DE-CUST-2349,0xc4193724,Darmstadt,Nordrhein-Westfalen,8533
DE-CUST-3105,0x8a8384ad,Lörrach,Sachsen,8534
DE-CUST-2629,0x38f25cda,Dresden,Sachsen,8535
DE-CUST-3010,0x869218cc,Meppen,Bayern,8536
DE-CUST-6288,0x3d2244ab,Luckau,Hessen,8537
DE-CUST-7444,0xd6c61621,Monschau,Bayern,8538
DE-CUST-1927,0xfcd9e237,Hohenmölsen,Berlin,8539
DE-CUST-3016,0x94f4872e,Gelnhausen,Nordrhein-Westfalen,8540
DE-CUST-3196,0x299209e5,Bad Mergentheim,Sachsen,8541
DE-CUST-4326,0x142bf0ed,Forchheim,Bayern,8542
DE-CUST-4824,0x2af67ac3,Coburg,Bayern,8543
DE-CUST-9959,0xd202868,Greiz,Hessen,8544
DE-CUST-1302,0x58e7b581,Heiligenstadt,Berlin,8545
DE-CUST-4818,0x1ccb8c3e,Arnstadt,Berlin,8546
DE-CUST-5019,0x8cc02be,Lübz,Sachsen,8547
DE-CUST-9046,0xb324ce2,Eutin,Sachsen,8548
DE-CUST-6162,0x69be6c04,Borna,Sachsen,8549
DE-CUST-9034,0x8fff847e,Greifswald,Berlin,8550
DE-CUST-1816,0x50894d94,Wittenberg,Bayern,8551
DE-CUST-1068,0x73f75845,Bad Mergentheim,Hessen,8552
DE-CUST-3444,0xbcc9eb37,Günzburg,Berlin,8553
DE-CUST-5506,0xe4d77691,Badalzungen,Sachsen,8554
DE-CUST-2855,0x13f5f5fd,Herzberg,Berlin,8555
DE-CUST-8007,0xe663dce,Gräfenhainichen,Bayern,8556
DE-CUST-306,0x2d4a1941,Anklam,Hessen,8557
DE-CUST-9988,0x3bd898f4,Rostock,Sachsen,8558
DE-CUST-3806,0x1b517352,Pößneck,Berlin,8559
DE-CUST-4356,0x3ca5dc47,Holzminden,Nordrhein-Westfalen,8560
DE-CUST-7172,0x56e99829,Hersbruck,Nordrhein-Westfalen,8561
DE-CUST-4319,0xf4838313,Peine,Bayern,8562
DE-CUST-8408,0xc8e281dd,Helmstedt,Berlin,8563
DE-CUST-1600,0xd7dfa35a,Emmendingen,Berlin,8564
DE-CUST-5326,0x170dfe96,Bogen,Hessen,8565
DE-CUST-9924,0xe16923a8,Tecklenburg,Hessen,8566
DE-CUST-834,0x2a6bc9c6,Koblenz,Bayern,8567
DE-CUST-3065,0xf7a26676,Helmstedt,Berlin,8568
DE-CUST-6239,0xd13f62ef,Büsingen am Hochrhein,Bayern,8569
DE-CUST-2645,0x7d0e0060,Merseburg,Berlin,8570
DE-CUST-3793,0x890490fc,Altötting,Nordrhein-Westfalen,8571
DE-CUST-6994,0x8df0dac5,Brandenburg,Berlin,8572
DE-CUST-1784,0x1d03310d,Pasewalk,Berlin,8573
DE-CUST-5291,0x3f011b47,Badalzungen,Berlin,8574
DE-CUST-6295,0xc9f9e6cd,Bad Mergentheim,Berlin,8575
DE-CUST-8644,0x6b802890,Sigmaringen,Nordrhein-Westfalen,8576
DE-CUST-890,0xb29903af,Stuttgart,Bayern,8577
DE-CUST-9980,0xbd40652a,Crailsheim,Nordrhein-Westfalen,8578
DE-CUST-1594,0xf8350328,Genthin,Sachsen,8579
DE-CUST-5105,0x4188dbc6,Duderstadt,Sachsen,8580
DE-CUST-8834,0x7ebdb1eb,Lippstadt,Bayern,8581
DE-CUST-9497,0xb5e7eccf,Vechta,Berlin,8582
DE-CUST-5935,0xe75af5f7,Seelow,Bayern,8583
DE-CUST-3882,0xc514539,Altötting,Hessen,8584
DE-CUST-2927,0xedfda244,Bamberg,Bayern,8585
DE-CUST-3332,0x65163faf,Vilsbiburg,Berlin,8586
DE-CUST-4546,0x9099c757,Kusel,Hessen,8587
DE-CUST-5990,0xc33e73f1,Sankt Goarshausen,Bayern,8588
DE-CUST-8826,0xe67e315f,Schrobenhausen,Bayern,8589
DE-CUST-6015,0xa9c58bd8,Mallersdorf,Berlin,8590
DE-CUST-4871,0xa47d65ac,Gießen,Bayern,8591
DE-CUST-8737,0x1d482c1c,Chemnitz,Nordrhein-Westfalen,8592
DE-CUST-5205,0x73163b2d,Germersheim,Hessen,8593
DE-CUST-3815,0x7a9a9616,Gotha,Berlin,8594
DE-CUST-1688,0xea09c947,München,Nordrhein-Westfalen,8595
DE-CUST-7387,0xe311b695,Wolgast,Berlin,8596
DE-CUST-2591,0xf752c27c,Hannoversch Münden,Nordrhein-Westfalen,8597
DE-CUST-258,0xc1b96e89,Arnstadt,Nordrhein-Westfalen,8598
DE-CUST-5769,0xa9a87767,Parsberg,Hessen,8599
DE-CUST-9307,0x57657993,Freudenstadt,Hessen,8600
DE-CUST-9828,0xb8891e92,Eckernförde,Berlin,8601
DE-CUST-1231,0x70aeef44,Calw,Berlin,8602
DE-CUST-9654,0x8ce3dbc6,Bitterfeld,Sachsen,8603
DE-CUST-2685,0x640bc00c,Backnang,Bayern,8604
DE-CUST-1082,0x6342f347,Eisleben,Nordrhein-Westfalen,8605
DE-CUST-3539,0x5e3e4b5e,Hersbruck,Hessen,8606
DE-CUST-7868,0x9dbc0c41,Iserlohn,Nordrhein-Westfalen,8607
DE-CUST-3636,0x9c21ed42,Sondershausen,Berlin,8608
DE-CUST-3045,0x73c86d83,Oranienburg,Hessen,8609
DE-CUST-7587,0x6409bc88,Finsterwalde,Bayern,8610
DE-CUST-7737,0xdd20677a,Sangerhausen,Bayern,8611
DE-CUST-6508,0x916a59b,Crailsheim,Hessen,8612
DE-CUST-8790,0xb1b12b95,Neu-Ulm,Nordrhein-Westfalen,8613
DE-CUST-7452,0xbee10586,Cottbus,Berlin,8614
DE-CUST-6751,0xff7357ce,Ebern,Bayern,8615
DE-CUST-809,0xe20f6d76,Erfurt,Berlin,8616
DE-CUST-4097,0x194e3daa,Calau,Berlin,8617
DE-CUST-8756,0xf547434f,Mellrichstadt,Sachsen,8618
DE-CUST-5952,0x5f52e5fc,Brilon,Bayern,8619
DE-CUST-1509,0xce9040b1,Neustadt am Rübenberge,Bayern,8620
DE-CUST-5532,0xca708021,Hildburghausen,Sachsen,8621
DE-CUST-3715,0x6f052704,Eisleben,Hessen,8622
DE-CUST-8751,0xaeacac6b,Freising,Nordrhein-Westfalen,8623
DE-CUST-6607,0xeee8aff6,Hammelburg,Hessen,8624
DE-CUST-5602,0x7c5bd669,Sonneberg,,8625
DE-CUST-8426,0xe691e977,Roth,Sachsen,8626
DE-CUST-1293,0x38318a1e,Pasewalk,Sachsen,8627
DE-CUST-341,0xc78ad7e4,Wolmirstedt,Hessen,8628
DE-CUST-2139,0x59253609,Torgau,,8629
DE-CUST-3758,0x316972c2,Mühldorf am Inn,Nordrhein-Westfalen,8630
DE-CUST-7236,0xb04228f0,Kusel,Sachsen,8631
DE-CUST-915,0x2c330e41,Haldensleben,Nordrhein-Westfalen,8632
DE-CUST-9446,0x65387189,Suhl,Berlin,8633
DE-CUST-3425,0xd5b82671,Bischofswerda,Berlin,8634
DE-CUST-2845,0xf03d476d,Delitzsch,Nordrhein-Westfalen,8635
DE-CUST-6129,0x8337a1f1,Leipziger Land,Bayern,8636
DE-CUST-4740,0x5bc2f3a0,Apolda,Nordrhein-Westfalen,8637
DE-CUST-5575,0x775e0f7d,Rottweil,Hessen,8638
DE-CUST-6112,0x9c1bff7,Lübz,Nordrhein-Westfalen,8639
DE-CUST-1261,0xca5c7f80,Kelheim,Sachsen,8640
DE-CUST-4336,0x9fca1620,Artern,Berlin,8641
DE-CUST-9966,0x126e40a0,Burglengenfeld,Nordrhein-Westfalen,8642
DE-CUST-9449,0xd8f02b45,Olpe,Bayern,8643
DE-CUST-8510,0x5a046cba,Saarlouis,Sachsen,8644
DE-CUST-3345,0xe78fe8ba,Güstrow,Bayern,8645
DE-CUST-3228,0x6d799e29,Saarbrücken,Bayern,8646
DE-CUST-6321,0x5c15dc2f,Riesa,Sachsen,8647
DE-CUST-3450,0x4d85485f,Grafenau,Sachsen,8648
DE-CUST-7108,0x31063a13,Tuttlingen,Nordrhein-Westfalen,8649
DE-CUST-8246,0xe04902ab,Erbisdorf,Hessen,8650
DE-CUST-7844,0xe3458cb1,Böblingen,Nordrhein-Westfalen,8651
DE-CUST-5743,0xad2cf5fb,Ahaus,Hessen,8652
DE-CUST-649,0x5b27bac0,Nürtingen,Berlin,8653
DE-CUST-2508,0x3df7db36,Moers,Nordrhein-Westfalen,8654
DE-CUST-5424,0xd3d22d18,Pfaffenhofen an der Ilm,Bayern,8655
DE-CUST-2392,0x5a529aa6,Crailsheim,Bayern,8656
DE-CUST-3374,0xd6a0ea5f,Osterburg,Sachsen,8657
DE-CUST-275,0x53ab81e8,Melle,Bayern,8658
DE-CUST-1128,0x85f9542f,Dessau,Hessen,8659
DE-CUST-7973,0xcf305897,Bersenbrück,Sachsen,8660
DE-CUST-8796,0x4b0ab53d,Sankt Goarshausen,Sachsen,8661
DE-CUST-219,0x68eee705,Tübingen,Bayern,8662
DE-CUST-3981,0xf5181c52,Hagenow,Nordrhein-Westfalen,8663
DE-CUST-5321,0x7d6850c8,Geithain,Nordrhein-Westfalen,8664
DE-CUST-9797,0xddd04826,Stuttgart,Bayern,8665
DE-CUST-3960,0x283661b1,Starnberg,Nordrhein-Westfalen,8666
DE-CUST-8176,0xb468874d,Herzberg,Sachsen,8667
DE-CUST-5529,0x7195635d,Fallingbostel,Sachsen,8668
DE-CUST-8901,0x278e3eb2,Herzberg,Sachsen,8669
DE-CUST-652,0xf816d5a7,Gera,Berlin,8670
DE-CUST-166,0x3d384df8,Schwäbisch Gmünd,Hessen,8671
DE-CUST-3188,0x2ff692b5,Schleiz,Berlin,8672
DE-CUST-548,0xae76d72b,Bersenbrück,Bayern,8673
DE-CUST-3009,0xc01c6683,Hohenmölsen,Bayern,8674
DE-CUST-7715,0xeba68b6d,Erfurt,Nordrhein-Westfalen,8675
DE-CUST-3738,0xc45cfa87,Ingolstadt,,8676
DE-CUST-4200,0x3524f4db,Weimar,Bayern,8677
DE-CUST-6465,0xb8d57398,Pirmasens,Hessen,8678
DE-CUST-4232,0xa8d3260b,Ingolstadt,Sachsen,8679
DE-CUST-2183,0x6c499052,Griesbach Rottal,Bayern,8680
DE-CUST-7003,0xa1ac5d1b,Erkelenz,Sachsen,8681
DE-CUST-6377,0x765c72e0,Fallingbostel,Sachsen,8682
DE-CUST-3562,0x84658b95,Zeulenroda,,8683
DE-CUST-9886,0x2faf7678,Reutlingen,Nordrhein-Westfalen,8684
DE-CUST-1450,0x1310b75a,Roth,,8685
DE-CUST-3579,0x87652af7,Sulzbach-Rosenberg,Sachsen,8686
DE-CUST-5733,0x82a5ea67,Badibling,Bayern,8687
DE-CUST-5781,0xdf91bdee,Tuttlingen,Bayern,8688
DE-CUST-8280,0x4964a7eb,Eichstätt,Hessen,8689
DE-CUST-9756,0x7ffc23ab,Aachen,Hessen,8690
DE-CUST-6100,0xe25510e3,Bad Liebenwerda,Hessen,8691
DE-CUST-1254,0xc0eabcaa,Main-Höchst,Nordrhein-Westfalen,8692
DE-CUST-7855,0xe053cb56,Kassel,Bayern,8693
DE-CUST-2578,0x5563489b,Göppingen,Hessen,8694
DE-CUST-7177,0x4b334af8,Eckernförde,Berlin,8695
DE-CUST-8263,0x4cb93d04,Freising,Berlin,8696
DE-CUST-1371,0x4c750975,Rostock,Nordrhein-Westfalen,8697
DE-CUST-3875,0xb042013d,Ebersberg,,8698
DE-CUST-9881,0xb227ca46,Waldmünchen,Sachsen,8699
DE-CUST-7426,0x2bf807a5,Kaiserslautern,Hessen,8700
DE-CUST-5079,0x8f08c3b8,Bruchsal,Nordrhein-Westfalen,8701
DE-CUST-5828,0x55df123c,Ebersberg,Sachsen,8702
DE-CUST-2488,0x8a7387bc,Geithain,Hessen,8703
DE-CUST-9431,0x40fc549f,Schrobenhausen,Sachsen,8704
DE-CUST-3170,0xf7cc15a6,Werdau,Sachsen,8705
DE-CUST-7563,0x686df48d,Wesel,Bayern,8706
DE-CUST-2512,0x87d32064,Auerbach,Nordrhein-Westfalen,8707
DE-CUST-1178,0x346366a0,Hoyerswerda,Sachsen,8708
DE-CUST-930,0xd0184123,Weißwasser,Sachsen,8709
DE-CUST-2583,0x84cfc513,Meiningen,Hessen,8710
DE-CUST-5880,0xe7670dc8,Wiedenbrück,Berlin,8711
DE-CUST-6175,0x22af8e08,Höxter,Sachsen,8712
DE-CUST-9566,0x76cab78c,Dieburg,Berlin,8713
DE-CUST-4338,0x147eb45c,Erbisdorf,Sachsen,8714
DE-CUST-3209,0x6a642f3f,Dinslaken,Berlin,8715
DE-CUST-806,0xb94d3b44,Genthin,Hessen,8716
DE-CUST-2001,0x6e71f94b,Grimma,Nordrhein-Westfalen,8717
DE-CUST-1928,0x7e38db0d,Naila,Hessen,8718
DE-CUST-2550,0xf69dd5fb,Hoyerswerda,Bayern,8719
DE-CUST-776,0xc6708267,Gardelegen,Nordrhein-Westfalen,8720
DE-CUST-7380,0x1b2e9d0,Illertissen,Nordrhein-Westfalen,8721
DE-CUST-4912,0x45c42437,Lichtenfels,Sachsen,8722
DE-CUST-7786,0x3cde89e4,Jülich,Bayern,8723
DE-CUST-8382,0xda355dad,Marktheidenfeld,Nordrhein-Westfalen,8724
DE-CUST-2964,0x9352150e,Forchheim,Bayern,8725
DE-CUST-2194,0xa230fbe6,Wanzleben,Sachsen,8726
DE-CUST-9362,0x97cf04b3,Osterode am Harz,Sachsen,8727
DE-CUST-6261,0x1a76384c,Meppen,,8728
DE-CUST-4235,0x37b62890,Prenzlau,Bayern,8729
DE-CUST-155,0x768a4d82,Merseburg,Sachsen,8730
DE-CUST-8405,0x62503ef1,Soest,,8731
DE-CUST-5897,0xc38646d4,Paderborn,Bayern,8732
DE-CUST-3796,0x5892281f,Lörrach,Nordrhein-Westfalen,8733
DE-CUST-5182,0x8fb7213a,Melle,Sachsen,8734
DE-CUST-6598,0x6a560846,Wunsiedel,Hessen,8735
DE-CUST-4773,0xba50462c,Eichstätt,Hessen,8736
DE-CUST-5589,0x6c7b2475,Schwabmünchen,Bayern,8737
DE-CUST-7904,0x2765b65f,Marktheidenfeld,Sachsen,8738
DE-CUST-4313,0x5846f1ee,Karlsruhe,Berlin,8739
DE-CUST-7986,0xc31ead82,Scheinfeld,Nordrhein-Westfalen,8740
DE-CUST-6914,0x9a3ee476,Nördlingen,Hessen,8741
DE-CUST-5367,0x5a9dbd8c,Strausberg,Nordrhein-Westfalen,8742
DE-CUST-234,0xf57972f5,Ahaus,Nordrhein-Westfalen,8743
DE-CUST-3922,0x2ef44b9e,Böblingen,Berlin,8744
DE-CUST-2699,0x6c63121b,Warendorf,Bayern,8745
DE-CUST-2151,0x9dcf597a,Luckenwalde,Sachsen,8746
DE-CUST-3075,0xa92d622c,Bad Kissingen,Berlin,8747
DE-CUST-3545,0xbf700ab9,Tecklenburg,Hessen,8748
DE-CUST-9003,0x931c6297,Wertingen,Berlin,8749
DE-CUST-8442,0xd2577b47,Rastatt,Sachsen,8750
DE-CUST-3632,0x425f9b0e,Hofgeismar,Nordrhein-Westfalen,8751
DE-CUST-9418,0x64a6c686,Rostock,Sachsen,8752
DE-CUST-3022,0x7aa0ba99,Burglengenfeld,Nordrhein-Westfalen,8753
DE-CUST-1213,0x630c8101,Luckau,Berlin,8754
DE-CUST-9478,0x7d3084,Roth,Sachsen,8755
DE-CUST-2702,0x87f3c405,Burgdorf,Sachsen,8756
DE-CUST-7057,0x5da7f39d,Main-Höchst,Nordrhein-Westfalen,8757
DE-CUST-8066,0x40c48456,Wolfach,Nordrhein-Westfalen,8758
DE-CUST-7095,0x82087ae1,Iserlohn,Sachsen,8759
DE-CUST-9923,0xed21abfe,Eichstätt,Hessen,8760
DE-CUST-4085,0x389b6383,Belzig,Nordrhein-Westfalen,8761
DE-CUST-8467,0x93611481,Pirmasens,Hessen,8762
DE-CUST-909,0xf9de9f5d,Aachen,Bayern,8763
DE-CUST-2193,0x7046b4e3,Crailsheim,Sachsen,8764
DE-CUST-6208,0x5d4c8257,Zerbst,Bayern,8765
DE-CUST-9811,0x8a78ee17,Parsberg,Hessen,8766
DE-CUST-7950,0x1d972937,Altötting,Nordrhein-Westfalen,8767
DE-CUST-4329,0xafdeed08,Uelzen,Sachsen,8768
DE-CUST-3701,0x2aa3cd86,Greiz,Sachsen,8769
DE-CUST-3215,0xe811a5ed,Strausberg,Berlin,8770
DE-CUST-7224,0xaf49b4f,Pirmasens,Nordrhein-Westfalen,8771
DE-CUST-1686,0x60054eee,Grafenau,Bayern,8772
DE-CUST-8273,0xaaefd40b,Sömmerda,Sachsen,8773
DE-CUST-5680,0xcf493610,Eberswalde,Bayern,8774
DE-CUST-1818,0x938829f2,Günzburg,Sachsen,8775
DE-CUST-8024,0xa61e5858,Fürstenfeldbruck,Berlin,8776
DE-CUST-6529,0x7a606bf4,Sankt Goar,Bayern,8777
DE-CUST-3709,0x58086408,Ravensburg,Sachsen,8778
DE-CUST-851,0x57798279,Wanzleben,Berlin,8779
DE-CUST-5731,0xfbb5b29,Eisenberg,Berlin,8780
DE-CUST-4262,0xb8ad6eae,Anklam,Berlin,8781
DE-CUST-102,0x2d9b0d1f,Schweinfurt,Sachsen,8782
DE-CUST-7594,0x178f1eeb,Stendal,Berlin,8783
DE-CUST-4354,0x73d71516,Sebnitz,Nordrhein-Westfalen,8784
DE-CUST-9459,0x1a92e,Worbis,Bayern,8785
DE-CUST-9528,0x4af7df1a,Strausberg,Hessen,8786
DE-CUST-2561,0xac9a2ca5,Borna,Hessen,8787
DE-CUST-4704,0x9163feac,Aue,Hessen,8788
DE-CUST-3847,0xd196c696,Riesa,Bayern,8789
DE-CUST-2558,0x30ef8091,Lübben,Bayern,8790
DE-CUST-3358,0x67b616f6,Badalzungen,Berlin,8791
DE-CUST-7894,0x765e0339,Mallersdorf,Sachsen,8792
DE-CUST-371,0xb5bf1009,Potsdam,Sachsen,8793
DE-CUST-1057,0x20cce620,Mayen,Sachsen,8794
DE-CUST-7143,0x8deff886,Eckernförde,Nordrhein-Westfalen,8795
DE-CUST-8034,0x13f8245b,Rochlitz,Berlin,8796
DE-CUST-9711,0x859bebc8,Dieburg,Bayern,8797
DE-CUST-6572,0x8cfa1cd2,Görlitz,Sachsen,8798
DE-CUST-3359,0xc817f17d,Parchim,Bayern,8799
DE-CUST-1278,0x1f5e00b9,Wismar,Berlin,8800
DE-CUST-4173,0xcc823063,Eisenhüttenstadt,Nordrhein-Westfalen,8801
DE-CUST-1672,0x271e6544,Biedenkopf,Nordrhein-Westfalen,8802
DE-CUST-5893,0x9b126cd5,Miesbach,Nordrhein-Westfalen,8803
DE-CUST-8684,0x6a2cfea3,Regensburg,Sachsen,8804
DE-CUST-8580,0x391a2eb3,Lüdenscheid,Berlin,8805
DE-CUST-7781,0x423920d1,Delitzsch,Hessen,8806
DE-CUST-1631,0x39373f7c,Wanzleben,Bayern,8807
DE-CUST-4899,0x5e4872f1,Cloppenburg,Hessen,8808
DE-CUST-4167,0xebad9ae2,Zerbst,Berlin,8809
DE-CUST-4105,0x68b55413,Lübben,Hessen,8810
DE-CUST-4776,0x7720852b,Göttingen,Berlin,8811
DE-CUST-9889,0xa4057cbc,Schongau,Nordrhein-Westfalen,8812
DE-CUST-3439,0x1ffd17cc,Suhl,Hessen,8813
DE-CUST-8764,0xf56f0817,Donaueschingen,Berlin,8814
DE-CUST-9204,0x614f2e93,Badoberan,Hessen,8815
DE-CUST-2348,0xf58d4fc4,Füssen,Berlin,8816
DE-CUST-8369,0x75680ce3,Ebern,Sachsen,8817
DE-CUST-1174,0x4da94542,Husum,Bayern,8818
DE-CUST-6120,0xb4888983,Holzminden,Nordrhein-Westfalen,8819
DE-CUST-6876,0x253b78a2,Wolfach,Hessen,8820
DE-CUST-7478,0xe7ef7583,Gunzenhausen,Berlin,8821
DE-CUST-3005,0xfcfbea4e,Ansbach,Sachsen,8822
DE-CUST-61,0x64716564,Rehau,Nordrhein-Westfalen,8823
DE-CUST-4434,0xbf8bc6fd,Soest,Berlin,8824
DE-CUST-3472,0x10abfa3c,Riesa,Hessen,8825
DE-CUST-2808,0x3ccb4eb2,Meißen,Bayern,8826
DE-CUST-3325,0x1ee446dd,Kelheim,Berlin,8827
DE-CUST-4492,0xb3c45257,Kamenz,Berlin,8828
DE-CUST-4101,0x7f45ebbc,Bayreuth,Nordrhein-Westfalen,8829
DE-CUST-1374,0x48cce3af,Augsburg,Bayern,8830
DE-CUST-1656,0xac569771,Konstanz,Sachsen,8831
DE-CUST-1417,0x4e02df42,Grevesmühlen,,8832
DE-CUST-2398,0x6f81ab51,Stade,Berlin,8833
DE-CUST-4477,0xe1d09238,Soltau,Sachsen,8834
DE-CUST-7401,0xe4c7441a,Nürtingen,Bayern,8835
DE-CUST-5348,0x24748998,Roth,Berlin,8836
DE-CUST-6829,0xaa469772,Herford,Nordrhein-Westfalen,8837
DE-CUST-3556,0xf1249317,Moers,Berlin,8838
DE-CUST-6561,0x4ca5b252,Lüneburg,,8839
DE-CUST-6009,0x74b87e39,Greiz,Bayern,8840
DE-CUST-6615,0x979b5df3,Kyritz,Hessen,8841
DE-CUST-2317,0x294e2e2a,Moers,Sachsen,8842
DE-CUST-2581,0xcfb1bb47,Kyritz,,8843
DE-CUST-6720,0x1a2ed474,Auerbach,Sachsen,8844
DE-CUST-3481,0xe881dab8,Göttingen,Sachsen,8845
DE-CUST-7603,0x46cc361e,Kehl,Hessen,8846
DE-CUST-5640,0x98f342d9,Jessen,Berlin,8847
DE-CUST-6098,0xd0927dc1,Lobenstein,Berlin,8848
DE-CUST-7583,0x6d239529,Deggendorf,Sachsen,8849
DE-CUST-4617,0x9265ab2d,Hünfeld,Bayern,8850
DE-CUST-9757,0x46152fcb,Hainichen,Berlin,8851
DE-CUST-4913,0x6473a158,Bersenbrück,Sachsen,8852
DE-CUST-1411,0xff5e9870,Rehau,Hessen,8853
DE-CUST-6979,0x853a386b,Schleiz,Nordrhein-Westfalen,8854
DE-CUST-8002,0x653a387c,Neunburg vorm Wald,Nordrhein-Westfalen,8855
DE-CUST-3055,0xd5b86cb9,Saulgau,Sachsen,8856
DE-CUST-7109,0x115deda8,Spremberg,Nordrhein-Westfalen,8857
DE-CUST-7888,0x970f8667,Apolda,Berlin,8858
DE-CUST-4401,0x65d3856d,Bremen,Nordrhein-Westfalen,8859
DE-CUST-1753,0x3a299704,Soltau,Nordrhein-Westfalen,8860
DE-CUST-8222,0xd34c3856,Chemnitz,Nordrhein-Westfalen,8861
DE-CUST-161,0x6c1ccc54,Göttingen,Nordrhein-Westfalen,8862
DE-CUST-465,0x96a3d439,Viersen,Nordrhein-Westfalen,8863
DE-CUST-9572,0x33887e99,Kitzingen,Sachsen,8864
DE-CUST-2904,0x67a20e10,Mühlhausen,Sachsen,8865
DE-CUST-7297,0x3867506d,Wernigerode,Nordrhein-Westfalen,8866
DE-CUST-5661,0x3881255e,Zerbst,Berlin,8867
DE-CUST-2951,0xd58427b,Iserlohn,Hessen,8868
DE-CUST-4629,0xcc882031,Hagenow,Nordrhein-Westfalen,8869
DE-CUST-9268,0xf77276c5,Viechtach,Sachsen,8870
DE-CUST-8671,0x522f56b,Tecklenburg,Bayern,8871
DE-CUST-558,0xd692f407,Osterode am Harz,Bayern,8872
DE-CUST-3942,0x38564327,Amberg,Sachsen,8873
DE-CUST-4163,0x717ab500,Stendal,Nordrhein-Westfalen,8874
DE-CUST-2371,0xe7b39f66,Fallingbostel,Hessen,8875
DE-CUST-9278,0x672df942,Gera,Berlin,8876
DE-CUST-6013,0xba61b947,Mittweida,Sachsen,8877
DE-CUST-7038,0xce50cf4,Wertingen,Sachsen,8878
DE-CUST-1054,0x11357ff1,Bischofswerda,Sachsen,8879
DE-CUST-665,0x4e846c7,Deggendorf,Sachsen,8880
DE-CUST-8795,0x521d03f9,Wittenberg,Nordrhein-Westfalen,8881
DE-CUST-7391,0x6c4c89ca,Sigmaringen,Hessen,8882
DE-CUST-3305,0x24c83f4,Nabburg,Nordrhein-Westfalen,8883
DE-CUST-8625,0x1ebfdbca,Pfaffenhofen an der Ilm,Berlin,8884
DE-CUST-732,0x1c82b1fd,Wismar,Hessen,8885
DE-CUST-561,0xb3fa8620,Beeskow,Nordrhein-Westfalen,8886
DE-CUST-1869,0xd2219a0e,Calau,Berlin,8887
DE-CUST-3880,0x1f181e4f,Merseburg,Sachsen,8888
DE-CUST-9073,0x3e035466,Seelow,Sachsen,8889
DE-CUST-6320,0x174c1a6d,Kronach,Hessen,8890
DE-CUST-9600,0x93a2f086,Heinsberg,Berlin,8891
DE-CUST-4384,0x7cc3eb48,Hildesheim,Nordrhein-Westfalen,8892
DE-CUST-1995,0x907908d8,Hünfeld,Nordrhein-Westfalen,8893
DE-CUST-1434,0xb1e782f6,Eisenberg,Bayern,8894
DE-CUST-5740,0x4b5bd6b8,Neustrelitz,Sachsen,8895
DE-CUST-7656,0xe3e01f5a,Lobenstein,Bayern,8896
DE-CUST-5029,0xa88b758c,Kleve,Berlin,8897
DE-CUST-1275,0xf3f8292e,Berchtesgaden,Sachsen,8898
DE-CUST-3756,0x8983a7cf,Saulgau,Bayern,8899
DE-CUST-4652,0x498c5b6,Stadtroda,Nordrhein-Westfalen,8900
DE-CUST-2511,0x2d2c1fa6,Altentreptow,Sachsen,8901
DE-CUST-2415,0x10e8b1b0,Wernigerode,Bayern,8902
DE-CUST-9390,0x5548a97f,Badalzungen,Berlin,8903
DE-CUST-4522,0x899be46e,Forst,Berlin,8904
DE-CUST-752,0xdf825acb,Celle,Nordrhein-Westfalen,8905
DE-CUST-5160,0x44df10ad,Genthin,Nordrhein-Westfalen,8906
DE-CUST-3169,0x3d81285e,Stadtroda,Sachsen,8907
DE-CUST-9162,0xbfcb935d,Flöha,Berlin,8908
DE-CUST-3841,0x8b0120ac,Sonneberg,Bayern,8909
DE-CUST-1356,0x936fd33e,Wunsiedel,Bayern,8910
DE-CUST-2045,0x9f6ed2d,Borna,Sachsen,8911
DE-CUST-5022,0x265e266b,Bad Liebenwerda,Bayern,8912
DE-CUST-1846,0x3b228d37,Burgdorf,Bayern,8913
DE-CUST-8845,0x222c9cf3,Rehau,Hessen,8914
DE-CUST-1740,0x6c7bb573,Güstrow,Bayern,8915
DE-CUST-5519,0x6a87e474,Hildesheim,,8916
DE-CUST-8004,0xfce77ac,Stollberg,Berlin,8917
DE-CUST-944,0xbdcbdda6,Burgdorf,Berlin,8918
DE-CUST-5874,0x8e5390c0,Vilsbiburg,Berlin,8919
DE-CUST-5187,0x91f96f,Eisenhüttenstadt,Berlin,8920
DE-CUST-5761,0x2d34424a,Cottbus,Sachsen,8921
DE-CUST-4446,0x975db51b,Weißwasser,Berlin,8922
DE-CUST-8108,0xa728a264,Nordhausen,Nordrhein-Westfalen,8923
DE-CUST-9692,0x42d12190,Grevenbroich,Hessen,8924
DE-CUST-2373,0xadcc5251,Sondershausen,Hessen,8925
DE-CUST-5267,0xfe68db4b,Coburg,Nordrhein-Westfalen,8926
DE-CUST-2059,0x3e0f8392,Dinkelsbühl,Nordrhein-Westfalen,8927
DE-CUST-8112,0xae26c479,Merseburg,Sachsen,8928
DE-CUST-3406,0xc227ea81,Luckenwalde,Bayern,8929
DE-CUST-1433,0x3b9e6100,Tirschenreuth,Bayern,8930
DE-CUST-8189,0xc13de37a,Luckenwalde,Nordrhein-Westfalen,8931
DE-CUST-3083,0x70a56724,Wolgast,,8932
DE-CUST-4796,0x108f1c4f,Wesel,Nordrhein-Westfalen,8933
DE-CUST-4861,0x6b685e20,Perleberg,Hessen,8934
DE-CUST-4405,0xe6650d2,Dachau,Nordrhein-Westfalen,8935
