Shipping_ID,Processing_Time_Days,Channel,Is_Delayed,Logistics_Key
LOG-214235,2.0,Mobile,False,32316
LOG-217000,8.0,In-Store,False,32317
LOG-251102,9.0,In-Store,True,32318
LOG-216857,2.0,Desktop,False,32319
LOG-226545,8.0,Mobile,False,32320
LOG-216589,5.0,In-Store,False,32321
LOG-233505,10.0,Mobile,True,32322
LOG-222430,8.0,App,False,32323
LOG-221087,6.0,Mobile,False,32324
LOG-239571,5.0,Desktop,False,32325
LOG-212042,4.0,Mobile,False,32326
LOG-217909,5.0,App,False,32327
LOG-229156,9.0,Mobile,True,32328
LOG-209540,4.0,Desktop,False,32329
LOG-230775,1.0,Desktop,False,32330
LOG-216719,,In-Store,False,32331
LOG-239235,8.0,Desktop,False,32332
LOG-240706,5.0,Desktop,False,32333
LOG-208510,1.0,App,False,32334
LOG-221328,10.0,App,True,32335
LOG-221834,2.0,In-Store,False,32336
LOG-245988,2.0,Desktop,False,32337
LOG-212050,3.0,Desktop,False,32338
LOG-202322,9.0,Desktop,True,32339
LOG-228682,3.0,Mobile,False,32340
LOG-241509,8.0,Desktop,False,32341
LOG-253187,2.0,Mobile,False,32342
LOG-207485,10.0,Desktop,True,32343
LOG-238779,1.0,In-Store,False,32344
LOG-242692,2.0,App,False,32345
LOG-214337,2.0,App,False,32346
LOG-252112,6.0,App,False,32347
LOG-212421,5.0,App,False,32348
LOG-201686,1.0,In-Store,False,32349
LOG-221253,3.0,Desktop,False,32350
LOG-215130,2.0,In-Store,False,32351
LOG-252126,9.0,App,True,32352
LOG-232128,1.0,App,False,32353
LOG-229594,3.0,In-Store,False,32354
LOG-254009,2.0,Desktop,False,32355
LOG-210815,8.0,In-Store,False,32356
LOG-211671,8.0,App,False,32357
LOG-203960,6.0,In-Store,False,32358
LOG-207468,8.0,Mobile,False,32359
LOG-249221,9.0,App,True,32360
LOG-206410,3.0,In-Store,False,32361
LOG-248899,,App,False,32362
LOG-252906,7.0,Desktop,False,32363
LOG-235137,9.0,In-Store,True,32364
LOG-200271,7.0,In-Store,False,32365
LOG-212418,5.0,Mobile,False,32366
LOG-235575,7.0,Mobile,False,32367
LOG-225746,3.0,Desktop,False,32368
LOG-249137,9.0,Mobile,True,32369
LOG-221029,2.0,App,False,32370
LOG-245047,5.0,In-Store,False,32371
LOG-225821,1.0,Mobile,False,32372
LOG-254031,2.0,Mobile,False,32373
LOG-222840,1.0,App,False,32374
LOG-222872,6.0,In-Store,False,32375
LOG-228259,2.0,Mobile,False,32376
LOG-233843,4.0,In-Store,False,32377
LOG-224326,10.0,Desktop,True,32378
LOG-255232,10.0,Desktop,True,32379
LOG-209190,,In-Store,False,32380
LOG-226039,10.0,Mobile,True,32381
LOG-203445,8.0,App,False,32382
LOG-245778,9.0,In-Store,True,32383
LOG-250700,7.0,In-Store,False,32384
LOG-205171,1.0,In-Store,False,32385
LOG-230838,5.0,Mobile,False,32386
LOG-205638,1.0,Desktop,False,32387
LOG-239084,6.0,Desktop,False,32388
LOG-230773,5.0,Mobile,False,32389
LOG-211768,2.0,In-Store,False,32390
LOG-206820,2.0,App,False,32391
LOG-244989,5.0,Desktop,False,32392
LOG-202663,7.0,App,False,32393
LOG-231206,5.0,App,False,32394
LOG-201161,8.0,App,False,32395
LOG-219946,10.0,In-Store,True,32396
LOG-252173,7.0,Mobile,False,32397
LOG-227737,2.0,Desktop,False,32398
LOG-208189,6.0,Desktop,False,32399
LOG-228757,6.0,Desktop,False,32400
LOG-204696,,In-Store,False,32401
LOG-227760,7.0,Desktop,False,32402
LOG-237298,9.0,Mobile,True,32403
LOG-244310,4.0,Desktop,False,32404
LOG-249736,6.0,Desktop,False,32405
LOG-231650,6.0,App,False,32406
LOG-210812,5.0,Mobile,False,32407
LOG-252652,5.0,In-Store,False,32408
LOG-237480,7.0,Mobile,False,32409
LOG-229658,10.0,Mobile,True,32410
LOG-240734,8.0,In-Store,False,32411
LOG-222324,5.0,Mobile,False,32412
LOG-254971,5.0,In-Store,False,32413
LOG-215975,9.0,App,True,32414
LOG-237351,10.0,Mobile,True,32415
LOG-200535,4.0,Mobile,False,32416
LOG-204892,,App,False,32417
LOG-219936,7.0,Desktop,False,32418
LOG-246733,5.0,App,False,32419
LOG-251489,9.0,Desktop,True,32420
LOG-215724,1.0,In-Store,False,32421
LOG-201064,9.0,In-Store,True,32422
LOG-207201,6.0,Desktop,False,32423
LOG-231029,2.0,In-Store,False,32424
LOG-223423,8.0,Mobile,False,32425
LOG-230819,1.0,In-Store,False,32426
LOG-238283,1.0,App,False,32427
LOG-223179,9.0,App,True,32428
LOG-235255,9.0,App,True,32429
LOG-213083,1.0,App,False,32430
LOG-244845,4.0,Mobile,False,32431
LOG-246853,7.0,Desktop,False,32432
LOG-221721,3.0,App,False,32433
LOG-222613,8.0,In-Store,False,32434
LOG-226640,,In-Store,False,32435
LOG-240164,9.0,App,True,32436
LOG-230957,8.0,Desktop,False,32437
LOG-238245,10.0,App,True,32438
LOG-214124,8.0,Mobile,False,32439
LOG-223192,1.0,Mobile,False,32440
LOG-207004,,Desktop,False,32441
LOG-248262,9.0,In-Store,True,32442
LOG-241179,7.0,Desktop,False,32443
LOG-208624,10.0,Mobile,True,32444
LOG-228505,7.0,In-Store,False,32445
LOG-236534,5.0,Desktop,False,32446
LOG-221422,2.0,In-Store,False,32447
LOG-216702,8.0,Desktop,False,32448
LOG-245468,5.0,In-Store,False,32449
LOG-230656,2.0,Desktop,False,32450
LOG-203451,1.0,In-Store,False,32451
LOG-231863,5.0,Desktop,False,32452
LOG-235367,5.0,App,False,32453
LOG-243699,8.0,In-Store,False,32454
LOG-237049,10.0,App,True,32455
LOG-216002,9.0,App,True,32456
LOG-235419,4.0,Desktop,False,32457
LOG-225358,3.0,Mobile,False,32458
LOG-228102,8.0,Desktop,False,32459
LOG-202745,2.0,Mobile,False,32460
LOG-201726,10.0,In-Store,True,32461
LOG-236787,6.0,Desktop,False,32462
LOG-214122,3.0,In-Store,False,32463
LOG-252108,6.0,Mobile,False,32464
LOG-245417,1.0,Mobile,False,32465
LOG-231170,1.0,In-Store,False,32466
LOG-236843,2.0,Mobile,False,32467
LOG-244458,8.0,In-Store,False,32468
LOG-213301,8.0,App,False,32469
LOG-224434,10.0,App,True,32470
LOG-242468,7.0,Mobile,False,32471
LOG-255245,3.0,Mobile,False,32472
LOG-213656,2.0,Desktop,False,32473
LOG-203423,7.0,In-Store,False,32474
LOG-209364,10.0,Desktop,True,32475
LOG-213115,3.0,App,False,32476
LOG-229421,9.0,Desktop,True,32477
LOG-245036,1.0,Mobile,False,32478
LOG-205226,5.0,In-Store,False,32479
LOG-204977,9.0,In-Store,True,32480
LOG-233767,7.0,In-Store,False,32481
LOG-242978,3.0,Desktop,False,32482
LOG-200108,5.0,In-Store,False,32483
LOG-250492,10.0,Mobile,True,32484
LOG-221310,8.0,Desktop,False,32485
LOG-249667,1.0,App,False,32486
LOG-213100,4.0,App,False,32487
LOG-229098,6.0,Mobile,False,32488
LOG-205876,3.0,Desktop,False,32489
LOG-250421,5.0,Desktop,False,32490
LOG-204268,7.0,Desktop,False,32491
LOG-250682,2.0,Desktop,False,32492
LOG-210964,10.0,App,True,32493
LOG-213527,8.0,In-Store,False,32494
LOG-215094,6.0,App,False,32495
LOG-248917,8.0,Mobile,False,32496
LOG-217690,3.0,Desktop,False,32497
LOG-207725,3.0,Desktop,False,32498
LOG-230639,5.0,Desktop,False,32499
LOG-205469,3.0,Desktop,False,32500
LOG-225967,2.0,Desktop,False,32501
LOG-230108,10.0,App,True,32502
LOG-221930,4.0,Desktop,False,32503
LOG-251093,1.0,App,False,32504
LOG-235320,5.0,Desktop,False,32505
LOG-241889,3.0,Desktop,False,32506
LOG-244550,6.0,Mobile,False,32507
LOG-217853,5.0,In-Store,False,32508
LOG-223176,7.0,Desktop,False,32509
LOG-245118,7.0,App,False,32510
LOG-223612,7.0,In-Store,False,32511
LOG-231597,10.0,App,True,32512
LOG-251098,4.0,In-Store,False,32513
LOG-239479,6.0,Desktop,False,32514
LOG-213705,10.0,Mobile,True,32515
LOG-201820,4.0,App,False,32516
LOG-231320,7.0,Mobile,False,32517
LOG-221182,7.0,Mobile,False,32518
LOG-233213,7.0,App,False,32519
LOG-248657,9.0,In-Store,True,32520
LOG-247857,9.0,App,True,32521
LOG-254303,7.0,Desktop,False,32522
LOG-217879,7.0,App,False,32523
LOG-205118,2.0,Mobile,False,32524
LOG-205102,6.0,Desktop,False,32525
LOG-251166,3.0,Desktop,False,32526
LOG-239771,10.0,App,True,32527
LOG-221229,8.0,Mobile,False,32528
LOG-215747,6.0,Mobile,False,32529
LOG-237986,7.0,App,False,32530
LOG-207697,2.0,App,False,32531
LOG-246153,6.0,Desktop,False,32532
LOG-246969,1.0,In-Store,False,32533
LOG-228196,2.0,Desktop,False,32534
LOG-204947,7.0,In-Store,False,32535
LOG-212242,,Desktop,False,32536
LOG-228714,9.0,App,True,32537
LOG-203488,5.0,Desktop,False,32538
LOG-253650,8.0,Desktop,False,32539
LOG-217478,1.0,Mobile,False,32540
LOG-240624,5.0,In-Store,False,32541
LOG-241332,5.0,Mobile,False,32542
LOG-251713,2.0,In-Store,False,32543
LOG-253062,7.0,App,False,32544
LOG-234788,8.0,Desktop,False,32545
LOG-220155,9.0,In-Store,True,32546
LOG-250003,,Desktop,False,32547
LOG-221138,3.0,App,False,32548
LOG-242176,9.0,Desktop,True,32549
LOG-241229,4.0,Mobile,False,32550
LOG-219750,9.0,App,True,32551
LOG-201825,2.0,App,False,32552
LOG-220465,8.0,In-Store,False,32553
LOG-238949,8.0,App,False,32554
LOG-206685,4.0,App,False,32555
LOG-246199,9.0,Desktop,True,32556
LOG-252778,6.0,Mobile,False,32557
LOG-226507,6.0,Desktop,False,32558
LOG-209929,5.0,App,False,32559
LOG-242136,10.0,Desktop,True,32560
LOG-238091,10.0,Desktop,True,32561
LOG-213573,7.0,In-Store,False,32562
LOG-249158,6.0,Desktop,False,32563
LOG-204108,2.0,App,False,32564
LOG-207589,8.0,Desktop,False,32565
LOG-240779,1.0,Desktop,False,32566
LOG-240363,6.0,Desktop,False,32567
LOG-215795,9.0,In-Store,True,32568
LOG-225389,7.0,Mobile,False,32569
LOG-219990,10.0,App,True,32570
LOG-247293,10.0,Desktop,True,32571
LOG-240636,8.0,In-Store,False,32572
LOG-202554,1.0,In-Store,False,32573
LOG-240341,8.0,Desktop,False,32574
LOG-237278,2.0,Desktop,False,32575
LOG-244040,4.0,Desktop,False,32576
LOG-240972,5.0,App,False,32577
LOG-207994,8.0,App,False,32578
LOG-234964,3.0,In-Store,False,32579
LOG-230797,9.0,App,True,32580
LOG-241910,4.0,Mobile,False,32581
LOG-251223,9.0,In-Store,True,32582
LOG-218587,10.0,Mobile,True,32583
LOG-203231,3.0,App,False,32584
LOG-206861,2.0,In-Store,False,32585
LOG-242757,4.0,Mobile,False,32586
LOG-202980,5.0,App,False,32587
LOG-210967,9.0,In-Store,True,32588
LOG-206401,7.0,Desktop,False,32589
LOG-236017,3.0,Mobile,False,32590
LOG-202912,2.0,Mobile,False,32591
LOG-216630,9.0,App,True,32592
LOG-218599,7.0,In-Store,False,32593
LOG-220475,8.0,Desktop,False,32594
LOG-206091,3.0,Desktop,False,32595
LOG-226187,2.0,Mobile,False,32596
LOG-246649,9.0,In-Store,True,32597
LOG-222166,3.0,Desktop,False,32598
LOG-248244,6.0,Mobile,False,32599
LOG-223845,6.0,In-Store,False,32600
LOG-251731,4.0,Desktop,False,32601
LOG-210349,9.0,Desktop,True,32602
LOG-213427,10.0,Desktop,True,32603
LOG-219029,8.0,Mobile,False,32604
LOG-229141,5.0,Desktop,False,32605
LOG-210347,9.0,Mobile,True,32606
LOG-232877,8.0,App,False,32607
LOG-208210,1.0,Mobile,False,32608
LOG-200828,2.0,Desktop,False,32609
LOG-222427,8.0,Mobile,False,32610
LOG-241678,4.0,App,False,32611
LOG-253930,6.0,App,False,32612
LOG-248098,,App,False,32613
LOG-245905,,App,False,32614
LOG-215444,9.0,App,True,32615
LOG-239391,2.0,In-Store,False,32616
LOG-230144,2.0,App,False,32617
LOG-233456,1.0,Mobile,False,32618
LOG-252136,1.0,In-Store,False,32619
LOG-224603,4.0,In-Store,False,32620
LOG-243195,2.0,Mobile,False,32621
LOG-214108,2.0,Mobile,False,32622
LOG-249441,10.0,App,True,32623
LOG-208244,6.0,Mobile,False,32624
LOG-215054,7.0,App,False,32625
LOG-204170,6.0,Mobile,False,32626
LOG-252833,3.0,App,False,32627
LOG-226128,4.0,Desktop,False,32628
LOG-217889,10.0,Desktop,True,32629
LOG-210025,9.0,In-Store,True,32630
LOG-233352,3.0,App,False,32631
LOG-235302,9.0,In-Store,True,32632
LOG-228510,1.0,Desktop,False,32633
LOG-224206,9.0,App,True,32634
LOG-251335,6.0,In-Store,False,32635
LOG-239042,3.0,App,False,32636
LOG-203998,1.0,App,False,32637
LOG-245610,1.0,Desktop,False,32638
LOG-230569,8.0,Desktop,False,32639
LOG-248894,6.0,In-Store,False,32640
LOG-244384,6.0,Mobile,False,32641
LOG-229271,5.0,Desktop,False,32642
LOG-244953,4.0,In-Store,False,32643
LOG-206300,4.0,In-Store,False,32644
LOG-204471,2.0,In-Store,False,32645
LOG-247856,4.0,Desktop,False,32646
LOG-254707,1.0,Desktop,False,32647
LOG-251666,10.0,In-Store,True,32648
LOG-209023,9.0,Desktop,True,32649
LOG-227236,9.0,In-Store,True,32650
LOG-200857,10.0,Mobile,True,32651
LOG-233844,1.0,App,False,32652
LOG-248043,9.0,In-Store,True,32653
LOG-244768,2.0,Mobile,False,32654
LOG-238866,8.0,In-Store,False,32655
LOG-241052,5.0,App,False,32656
LOG-243015,2.0,Desktop,False,32657
LOG-209069,1.0,App,False,32658
LOG-248024,10.0,App,True,32659
LOG-240450,7.0,Desktop,False,32660
LOG-233979,9.0,Mobile,True,32661
LOG-232552,1.0,App,False,32662
LOG-225432,3.0,Desktop,False,32663
LOG-200248,9.0,App,True,32664
LOG-237286,7.0,Mobile,False,32665
LOG-210492,10.0,Mobile,True,32666
LOG-201345,1.0,Mobile,False,32667
LOG-238975,1.0,Mobile,False,32668
LOG-218660,6.0,Desktop,False,32669
LOG-227362,3.0,Desktop,False,32670
LOG-232700,4.0,Mobile,False,32671
LOG-202199,4.0,Desktop,False,32672
LOG-229704,4.0,App,False,32673
LOG-248494,8.0,Desktop,False,32674
LOG-251803,4.0,In-Store,False,32675
LOG-224265,,App,False,32676
LOG-215989,2.0,Mobile,False,32677
LOG-226793,10.0,App,True,32678
LOG-233549,6.0,App,False,32679
LOG-207358,8.0,Desktop,False,32680
LOG-224453,1.0,Desktop,False,32681
LOG-219857,7.0,App,False,32682
LOG-235972,3.0,Mobile,False,32683
LOG-242543,7.0,Desktop,False,32684
LOG-244086,7.0,Desktop,False,32685
LOG-247681,,App,False,32686
LOG-244808,9.0,In-Store,True,32687
LOG-207247,7.0,In-Store,False,32688
LOG-218213,4.0,Desktop,False,32689
LOG-216402,4.0,App,False,32690
LOG-236955,4.0,In-Store,False,32691
LOG-240842,8.0,App,False,32692
LOG-226628,9.0,Mobile,True,32693
LOG-251557,6.0,In-Store,False,32694
LOG-222721,7.0,Desktop,False,32695
LOG-232175,9.0,Mobile,True,32696
LOG-232016,8.0,Mobile,False,32697
LOG-230318,1.0,Mobile,False,32698
LOG-206291,4.0,Desktop,False,32699
LOG-229682,9.0,In-Store,True,32700
LOG-248365,2.0,Desktop,False,32701
LOG-250127,4.0,App,False,32702
LOG-250822,8.0,App,False,32703
LOG-215963,7.0,Mobile,False,32704
LOG-203201,9.0,Desktop,True,32705
LOG-213471,2.0,Desktop,False,32706
LOG-211207,5.0,App,False,32707
LOG-245103,9.0,Mobile,True,32708
LOG-215239,9.0,Desktop,True,32709
LOG-253627,4.0,Desktop,False,32710
LOG-238274,10.0,Desktop,True,32711
LOG-235985,9.0,In-Store,True,32712
LOG-209937,,Mobile,False,32713
LOG-232129,1.0,Desktop,False,32714
LOG-230613,9.0,Mobile,True,32715
LOG-244599,1.0,Mobile,False,32716
LOG-201550,2.0,In-Store,False,32717
LOG-209238,9.0,In-Store,True,32718
LOG-212123,3.0,Mobile,False,32719
LOG-227805,9.0,In-Store,True,32720
LOG-237822,5.0,Mobile,False,32721
LOG-200029,6.0,Desktop,False,32722
LOG-216196,10.0,In-Store,True,32723
LOG-204182,3.0,Mobile,False,32724
LOG-211952,3.0,In-Store,False,32725
LOG-254125,,In-Store,False,32726
LOG-244314,4.0,Desktop,False,32727
LOG-203728,7.0,Mobile,False,32728
LOG-245552,2.0,In-Store,False,32729
LOG-221668,4.0,App,False,32730
LOG-235610,7.0,Mobile,False,32731
LOG-206579,10.0,In-Store,True,32732
LOG-219341,2.0,App,False,32733
LOG-244345,4.0,App,False,32734
LOG-225408,2.0,In-Store,False,32735
LOG-228857,9.0,Desktop,True,32736
LOG-224835,1.0,App,False,32737
LOG-239698,2.0,Mobile,False,32738
LOG-211841,6.0,App,False,32739
LOG-239743,10.0,In-Store,True,32740
LOG-218743,10.0,Desktop,True,32741
LOG-233076,9.0,Mobile,True,32742
LOG-232887,6.0,Mobile,False,32743
LOG-241082,2.0,In-Store,False,32744
LOG-240638,10.0,Mobile,True,32745
LOG-251968,9.0,Desktop,True,32746
LOG-236595,6.0,In-Store,False,32747
LOG-250572,8.0,App,False,32748
LOG-200425,7.0,Mobile,False,32749
LOG-229683,5.0,App,False,32750
LOG-241455,8.0,In-Store,False,32751
LOG-211666,7.0,In-Store,False,32752
LOG-224487,9.0,Mobile,True,32753
LOG-207134,4.0,In-Store,False,32754
LOG-201527,,Desktop,False,32755
LOG-200660,5.0,App,False,32756
LOG-229008,10.0,App,True,32757
LOG-203428,1.0,Desktop,False,32758
LOG-233087,7.0,Mobile,False,32759
LOG-211816,7.0,Mobile,False,32760
LOG-253407,4.0,Desktop,False,32761
LOG-254916,8.0,In-Store,False,32762
LOG-226007,3.0,In-Store,False,32763
LOG-240605,8.0,Mobile,False,32764
LOG-253271,5.0,In-Store,False,32765
LOG-244305,1.0,App,False,32766
LOG-213983,10.0,In-Store,True,32767
LOG-244263,10.0,Mobile,True,32768
LOG-218939,5.0,Mobile,False,32769
LOG-203241,9.0,App,True,32770
LOG-236085,7.0,In-Store,False,32771
LOG-227992,7.0,In-Store,False,32772
LOG-231756,5.0,App,False,32773
LOG-205893,5.0,App,False,32774
LOG-216898,1.0,Mobile,False,32775
LOG-238098,10.0,App,True,32776
LOG-248016,1.0,Desktop,False,32777
LOG-243445,9.0,Mobile,True,32778
LOG-245901,1.0,App,False,32779
LOG-232920,7.0,App,False,32780
LOG-237589,10.0,Desktop,True,32781
LOG-216914,5.0,In-Store,False,32782
LOG-231892,7.0,Mobile,False,32783
LOG-228328,,App,False,32784
LOG-219902,3.0,Mobile,False,32785
LOG-242861,6.0,Mobile,False,32786
LOG-245686,1.0,Desktop,False,32787
LOG-208260,2.0,In-Store,False,32788
LOG-212163,2.0,In-Store,False,32789
LOG-240406,8.0,App,False,32790
LOG-205600,6.0,Desktop,False,32791
LOG-203418,5.0,In-Store,False,32792
LOG-221982,10.0,Desktop,True,32793
LOG-222549,1.0,Mobile,False,32794
LOG-206085,5.0,Mobile,False,32795
LOG-211823,10.0,Desktop,True,32796
LOG-200094,4.0,In-Store,False,32797
LOG-227673,3.0,Desktop,False,32798
LOG-219852,2.0,App,False,32799
LOG-205773,5.0,In-Store,False,32800
LOG-248858,10.0,Mobile,True,32801
LOG-226369,8.0,Desktop,False,32802
LOG-244875,,App,False,32803
LOG-207013,7.0,Desktop,False,32804
LOG-229959,6.0,Desktop,False,32805
LOG-210668,8.0,Mobile,False,32806
LOG-218371,10.0,Desktop,True,32807
LOG-247564,10.0,App,True,32808
LOG-237335,8.0,Desktop,False,32809
LOG-254150,5.0,In-Store,False,32810
LOG-210619,3.0,App,False,32811
LOG-250567,5.0,In-Store,False,32812
LOG-225623,8.0,In-Store,False,32813
LOG-241831,3.0,Mobile,False,32814
LOG-229110,4.0,Mobile,False,32815
LOG-233099,2.0,App,False,32816
LOG-203976,8.0,Desktop,False,32817
LOG-205739,,In-Store,False,32818
LOG-207321,2.0,App,False,32819
LOG-240087,,In-Store,False,32820
LOG-224725,4.0,Mobile,False,32821
LOG-215302,9.0,App,True,32822
LOG-249011,5.0,Desktop,False,32823
LOG-231220,1.0,Desktop,False,32824
LOG-250803,6.0,Desktop,False,32825
LOG-222512,3.0,In-Store,False,32826
LOG-244573,6.0,Mobile,False,32827
LOG-224809,9.0,App,True,32828
LOG-236159,6.0,Desktop,False,32829
LOG-224753,3.0,App,False,32830
LOG-248450,6.0,In-Store,False,32831
LOG-208888,1.0,Desktop,False,32832
LOG-225815,1.0,Mobile,False,32833
LOG-253674,10.0,Mobile,True,32834
LOG-225910,2.0,App,False,32835
LOG-215945,4.0,App,False,32836
LOG-228027,2.0,Mobile,False,32837
LOG-230248,4.0,App,False,32838
LOG-247428,7.0,Mobile,False,32839
LOG-244493,4.0,In-Store,False,32840
LOG-253678,10.0,Mobile,True,32841
LOG-243858,9.0,In-Store,True,32842
LOG-217158,3.0,Desktop,False,32843
LOG-249276,10.0,Desktop,True,32844
LOG-239526,8.0,Mobile,False,32845
LOG-254724,7.0,In-Store,False,32846
LOG-244976,5.0,In-Store,False,32847
LOG-240840,,In-Store,False,32848
LOG-216599,2.0,Desktop,False,32849
LOG-213682,7.0,Desktop,False,32850
LOG-232710,1.0,In-Store,False,32851
LOG-223387,4.0,App,False,32852
LOG-225033,1.0,In-Store,False,32853
LOG-235473,7.0,In-Store,False,32854
LOG-231198,5.0,In-Store,False,32855
LOG-230663,3.0,Mobile,False,32856
LOG-213284,3.0,Mobile,False,32857
LOG-234901,10.0,Mobile,True,32858
LOG-203085,2.0,In-Store,False,32859
LOG-200115,8.0,Desktop,False,32860
LOG-248059,3.0,Mobile,False,32861
LOG-232610,4.0,In-Store,False,32862
LOG-206903,7.0,Desktop,False,32863
LOG-220047,4.0,App,False,32864
LOG-232536,3.0,App,False,32865
LOG-228403,6.0,Mobile,False,32866
LOG-214307,3.0,App,False,32867
LOG-202438,10.0,Desktop,True,32868
LOG-228374,2.0,Desktop,False,32869
LOG-227409,6.0,App,False,32870
LOG-226700,8.0,In-Store,False,32871
LOG-216868,9.0,App,True,32872
LOG-210079,10.0,Mobile,True,32873
LOG-220312,5.0,Desktop,False,32874
LOG-251547,5.0,In-Store,False,32875
LOG-246352,2.0,In-Store,False,32876
LOG-248847,1.0,Desktop,False,32877
LOG-232398,10.0,Desktop,True,32878
LOG-243470,6.0,App,False,32879
LOG-250931,4.0,Desktop,False,32880
LOG-215250,8.0,App,False,32881
LOG-244187,9.0,Desktop,True,32882
LOG-237615,7.0,Mobile,False,32883
LOG-204469,1.0,Desktop,False,32884
LOG-201103,2.0,In-Store,False,32885
LOG-220898,1.0,App,False,32886
LOG-234955,2.0,Desktop,False,32887
LOG-249223,2.0,Mobile,False,32888
LOG-236896,1.0,Mobile,False,32889
LOG-246095,6.0,App,False,32890
LOG-227806,1.0,Mobile,False,32891
LOG-214899,3.0,Desktop,False,32892
LOG-238471,,Mobile,False,32893
LOG-252495,1.0,App,False,32894
LOG-237062,,App,False,32895
LOG-214180,,Mobile,False,32896
LOG-249978,4.0,App,False,32897
LOG-242318,4.0,Desktop,False,32898
LOG-225290,7.0,App,False,32899
LOG-211466,9.0,In-Store,True,32900
LOG-206218,10.0,App,True,32901
LOG-230587,,Mobile,False,32902
LOG-205517,5.0,App,False,32903
LOG-228267,5.0,In-Store,False,32904
LOG-252232,7.0,App,False,32905
LOG-251966,2.0,In-Store,False,32906
LOG-251432,9.0,Mobile,True,32907
LOG-233240,8.0,In-Store,False,32908
LOG-249224,9.0,In-Store,True,32909
LOG-216648,4.0,App,False,32910
LOG-209011,7.0,Desktop,False,32911
LOG-214021,7.0,Desktop,False,32912
LOG-237324,3.0,App,False,32913
LOG-224729,1.0,Desktop,False,32914
LOG-210562,1.0,In-Store,False,32915
LOG-237347,1.0,In-Store,False,32916
LOG-234367,4.0,App,False,32917
LOG-220288,5.0,In-Store,False,32918
LOG-227512,7.0,Desktop,False,32919
LOG-212661,4.0,Mobile,False,32920
LOG-252584,9.0,Desktop,True,32921
LOG-222783,10.0,Mobile,True,32922
LOG-236443,,In-Store,False,32923
LOG-202867,8.0,In-Store,False,32924
LOG-234158,5.0,In-Store,False,32925
LOG-241037,8.0,App,False,32926
LOG-223537,10.0,App,True,32927
LOG-235472,1.0,In-Store,False,32928
LOG-239165,3.0,In-Store,False,32929
LOG-223024,10.0,In-Store,True,32930
LOG-226197,1.0,App,False,32931
LOG-249100,9.0,Desktop,True,32932
LOG-229210,7.0,App,False,32933
LOG-253452,7.0,Mobile,False,32934
LOG-201424,8.0,Desktop,False,32935
LOG-220510,7.0,Desktop,False,32936
LOG-218504,3.0,In-Store,False,32937
LOG-233850,4.0,Mobile,False,32938
LOG-219300,2.0,In-Store,False,32939
LOG-217664,,App,False,32940
LOG-224295,9.0,Mobile,True,32941
LOG-243645,9.0,Mobile,True,32942
LOG-224237,2.0,App,False,32943
LOG-207280,5.0,Desktop,False,32944
LOG-220670,6.0,Desktop,False,32945
LOG-201782,9.0,Desktop,True,32946
LOG-207049,9.0,Desktop,True,32947
LOG-211416,1.0,App,False,32948
LOG-221597,5.0,App,False,32949
LOG-242969,7.0,Mobile,False,32950
LOG-219387,6.0,Desktop,False,32951
LOG-224871,9.0,Desktop,True,32952
LOG-211480,2.0,Mobile,False,32953
LOG-231089,1.0,Mobile,False,32954
LOG-208173,5.0,Desktop,False,32955
LOG-201452,5.0,In-Store,False,32956
LOG-217678,10.0,In-Store,True,32957
LOG-246281,1.0,Mobile,False,32958
LOG-245441,10.0,Desktop,True,32959
LOG-229037,6.0,In-Store,False,32960
LOG-201936,7.0,Desktop,False,32961
LOG-245446,2.0,In-Store,False,32962
LOG-254200,8.0,Mobile,False,32963
LOG-234724,10.0,App,True,32964
LOG-227796,10.0,Desktop,True,32965
LOG-219758,1.0,App,False,32966
LOG-241368,5.0,Desktop,False,32967
LOG-230592,,Desktop,False,32968
LOG-249933,5.0,Desktop,False,32969
LOG-215445,6.0,In-Store,False,32970
LOG-201538,8.0,Desktop,False,32971
LOG-233574,5.0,Mobile,False,32972
LOG-221145,6.0,In-Store,False,32973
LOG-235873,6.0,App,False,32974
LOG-212500,7.0,Desktop,False,32975
LOG-235545,5.0,Mobile,False,32976
LOG-215687,4.0,App,False,32977
LOG-202275,3.0,Mobile,False,32978
LOG-221458,1.0,Desktop,False,32979
LOG-234502,3.0,App,False,32980
LOG-244460,1.0,In-Store,False,32981
LOG-230016,8.0,App,False,32982
LOG-228590,4.0,In-Store,False,32983
LOG-229414,2.0,Mobile,False,32984
LOG-222232,7.0,Desktop,False,32985
LOG-217602,3.0,Desktop,False,32986
LOG-217543,2.0,In-Store,False,32987
LOG-224145,3.0,Mobile,False,32988
LOG-221851,7.0,In-Store,False,32989
LOG-221592,2.0,Desktop,False,32990
LOG-240711,10.0,App,True,32991
LOG-231556,5.0,App,False,32992
LOG-243544,6.0,Desktop,False,32993
LOG-219186,8.0,In-Store,False,32994
LOG-231310,7.0,In-Store,False,32995
LOG-208092,5.0,Mobile,False,32996
LOG-214020,7.0,Mobile,False,32997
LOG-243778,4.0,In-Store,False,32998
LOG-214027,10.0,In-Store,True,32999
LOG-204646,3.0,Desktop,False,33000
LOG-243487,3.0,Mobile,False,33001
LOG-254208,3.0,Mobile,False,33002
LOG-202675,2.0,In-Store,False,33003
LOG-212766,9.0,App,True,33004
LOG-243046,1.0,App,False,33005
LOG-218496,7.0,In-Store,False,33006
LOG-243548,10.0,Desktop,True,33007
