Transaction_ID,Logistics_Key,Channel,Processing_Time_Days,Alert_Type
TXN-102012,37989,Mobile,9.0,PROCESSING_DELAY_P90
TXN-122888,37995,Desktop,9.0,PROCESSING_DELAY_P90
TXN-141515,38002,In-Store,9.0,PROCESSING_DELAY_P90
TXN-129266,38010,App,10.0,PROCESSING_DELAY_P90
TXN-125741,38015,Mobile,10.0,PROCESSING_DELAY_P90
TXN-101212,38017,In-Store,10.0,PROCESSING_DELAY_P90
TXN-109684,38019,Desktop,9.0,PROCESSING_DELAY_P90
TXN-103639,38024,App,9.0,PROCESSING_DELAY_P90
TXN-150436,38029,Mobile,10.0,PROCESSING_DELAY_P90
TXN-105292,38038,Desktop,10.0,PROCESSING_DELAY_P90
TXN-139672,38039,App,10.0,PROCESSING_DELAY_P90
TXN-135791,38040,App,10.0,PROCESSING_DELAY_P90
TXN-112375,38050,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136540,38059,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103033,38072,App,10.0,PROCESSING_DELAY_P90
TXN-134918,38074,Mobile,9.0,PROCESSING_DELAY_P90
TXN-103491,38083,Desktop,10.0,PROCESSING_DELAY_P90
TXN-101367,38087,App,9.0,PROCESSING_DELAY_P90
TXN-152859,38088,Mobile,9.0,PROCESSING_DELAY_P90
TXN-154991,38093,In-Store,9.0,PROCESSING_DELAY_P90
TXN-140035,38094,App,10.0,PROCESSING_DELAY_P90
TXN-127722,38095,Mobile,9.0,PROCESSING_DELAY_P90
TXN-143234,38098,Desktop,9.0,PROCESSING_DELAY_P90
TXN-112176,38100,App,9.0,PROCESSING_DELAY_P90
TXN-106018,38103,App,9.0,PROCESSING_DELAY_P90
TXN-121210,38107,In-Store,9.0,PROCESSING_DELAY_P90
TXN-130058,38110,In-Store,10.0,PROCESSING_DELAY_P90
TXN-120225,38124,Desktop,10.0,PROCESSING_DELAY_P90
TXN-136986,38125,App,10.0,PROCESSING_DELAY_P90
TXN-125635,38127,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116451,38130,App,10.0,PROCESSING_DELAY_P90
TXN-149680,38148,App,9.0,PROCESSING_DELAY_P90
TXN-143378,38151,In-Store,10.0,PROCESSING_DELAY_P90
TXN-123948,38156,App,10.0,PROCESSING_DELAY_P90
TXN-110305,38162,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136310,38176,App,9.0,PROCESSING_DELAY_P90
TXN-134431,38177,App,10.0,PROCESSING_DELAY_P90
TXN-100919,38178,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127946,38179,In-Store,10.0,PROCESSING_DELAY_P90
TXN-130725,38183,App,10.0,PROCESSING_DELAY_P90
TXN-137631,38188,Desktop,10.0,PROCESSING_DELAY_P90
TXN-138838,38190,Desktop,9.0,PROCESSING_DELAY_P90
TXN-104526,38191,Desktop,10.0,PROCESSING_DELAY_P90
TXN-117677,38194,App,9.0,PROCESSING_DELAY_P90
TXN-107823,38196,App,10.0,PROCESSING_DELAY_P90
TXN-123793,38215,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147710,38220,Desktop,9.0,PROCESSING_DELAY_P90
TXN-121487,38226,App,9.0,PROCESSING_DELAY_P90
TXN-100323,38233,Mobile,9.0,PROCESSING_DELAY_P90
TXN-122728,38235,Desktop,9.0,PROCESSING_DELAY_P90
TXN-125463,38244,App,9.0,PROCESSING_DELAY_P90
TXN-125507,38251,Desktop,10.0,PROCESSING_DELAY_P90
TXN-146801,38256,Mobile,10.0,PROCESSING_DELAY_P90
TXN-148653,38259,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126875,38260,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126196,38273,App,10.0,PROCESSING_DELAY_P90
TXN-134538,38279,Desktop,9.0,PROCESSING_DELAY_P90
TXN-134585,38280,Mobile,9.0,PROCESSING_DELAY_P90
TXN-103131,38285,Mobile,10.0,PROCESSING_DELAY_P90
TXN-125322,38286,App,9.0,PROCESSING_DELAY_P90
TXN-123369,38292,In-Store,9.0,PROCESSING_DELAY_P90
TXN-108418,38296,Desktop,9.0,PROCESSING_DELAY_P90
TXN-147186,38315,Mobile,10.0,PROCESSING_DELAY_P90
TXN-135392,38318,In-Store,10.0,PROCESSING_DELAY_P90
TXN-135439,38319,In-Store,10.0,PROCESSING_DELAY_P90
TXN-143298,38321,App,10.0,PROCESSING_DELAY_P90
TXN-145646,38323,App,9.0,PROCESSING_DELAY_P90
TXN-122585,38331,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135523,38332,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154316,38334,In-Store,9.0,PROCESSING_DELAY_P90
TXN-119298,38343,Mobile,10.0,PROCESSING_DELAY_P90
TXN-129960,38351,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113120,38354,Desktop,10.0,PROCESSING_DELAY_P90
TXN-150479,38384,Desktop,9.0,PROCESSING_DELAY_P90
TXN-135838,38385,Mobile,9.0,PROCESSING_DELAY_P90
TXN-154199,38398,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147916,38401,App,9.0,PROCESSING_DELAY_P90
TXN-101972,38405,App,10.0,PROCESSING_DELAY_P90
TXN-116128,38406,In-Store,9.0,PROCESSING_DELAY_P90
TXN-128151,38424,In-Store,10.0,PROCESSING_DELAY_P90
TXN-108338,38429,In-Store,10.0,PROCESSING_DELAY_P90
TXN-150437,38430,Mobile,9.0,PROCESSING_DELAY_P90
TXN-101200,38438,App,9.0,PROCESSING_DELAY_P90
TXN-111038,38448,Mobile,9.0,PROCESSING_DELAY_P90
TXN-125123,38463,In-Store,10.0,PROCESSING_DELAY_P90
TXN-119772,38470,In-Store,9.0,PROCESSING_DELAY_P90
TXN-120360,19,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147780,38475,App,9.0,PROCESSING_DELAY_P90
TXN-123821,38476,Desktop,10.0,PROCESSING_DELAY_P90
TXN-106629,38494,Mobile,9.0,PROCESSING_DELAY_P90
TXN-139134,38510,Mobile,9.0,PROCESSING_DELAY_P90
TXN-140118,38514,Mobile,9.0,PROCESSING_DELAY_P90
TXN-108458,38517,Desktop,10.0,PROCESSING_DELAY_P90
TXN-102142,38518,App,9.0,PROCESSING_DELAY_P90
TXN-153138,38547,App,9.0,PROCESSING_DELAY_P90
TXN-102367,38548,App,9.0,PROCESSING_DELAY_P90
TXN-115785,38552,App,9.0,PROCESSING_DELAY_P90
TXN-138004,38555,In-Store,9.0,PROCESSING_DELAY_P90
TXN-102433,38557,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100739,38563,App,9.0,PROCESSING_DELAY_P90
TXN-121998,38564,Desktop,10.0,PROCESSING_DELAY_P90
TXN-130801,38565,Desktop,9.0,PROCESSING_DELAY_P90
TXN-114710,38567,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113543,38571,In-Store,10.0,PROCESSING_DELAY_P90
TXN-130612,38572,App,9.0,PROCESSING_DELAY_P90
TXN-141752,38578,App,9.0,PROCESSING_DELAY_P90
TXN-152919,38587,Mobile,9.0,PROCESSING_DELAY_P90
TXN-120217,38589,Mobile,10.0,PROCESSING_DELAY_P90
TXN-119844,38591,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152691,38595,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145379,38596,Mobile,10.0,PROCESSING_DELAY_P90
TXN-139041,38607,Desktop,9.0,PROCESSING_DELAY_P90
TXN-144294,38608,App,9.0,PROCESSING_DELAY_P90
TXN-124273,38612,In-Store,10.0,PROCESSING_DELAY_P90
TXN-146273,38613,Mobile,9.0,PROCESSING_DELAY_P90
TXN-123611,38617,Desktop,10.0,PROCESSING_DELAY_P90
TXN-153310,38618,App,10.0,PROCESSING_DELAY_P90
TXN-102105,38619,App,10.0,PROCESSING_DELAY_P90
TXN-138346,38628,Desktop,10.0,PROCESSING_DELAY_P90
TXN-149070,38630,Desktop,9.0,PROCESSING_DELAY_P90
TXN-112328,38634,In-Store,9.0,PROCESSING_DELAY_P90
TXN-153272,38642,In-Store,10.0,PROCESSING_DELAY_P90
TXN-107924,38651,App,10.0,PROCESSING_DELAY_P90
TXN-135516,38655,Desktop,9.0,PROCESSING_DELAY_P90
TXN-120309,38656,In-Store,9.0,PROCESSING_DELAY_P90
TXN-114153,38671,Mobile,10.0,PROCESSING_DELAY_P90
TXN-142036,38674,App,10.0,PROCESSING_DELAY_P90
TXN-107944,38683,In-Store,9.0,PROCESSING_DELAY_P90
TXN-112141,38685,In-Store,10.0,PROCESSING_DELAY_P90
TXN-135750,38688,In-Store,10.0,PROCESSING_DELAY_P90
TXN-128931,38717,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103386,38718,App,9.0,PROCESSING_DELAY_P90
TXN-105449,38719,Mobile,10.0,PROCESSING_DELAY_P90
TXN-136685,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-119181,38736,App,9.0,PROCESSING_DELAY_P90
TXN-127108,38737,Mobile,10.0,PROCESSING_DELAY_P90
TXN-148263,38738,In-Store,10.0,PROCESSING_DELAY_P90
TXN-131076,38739,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121128,38742,Mobile,10.0,PROCESSING_DELAY_P90
TXN-136343,38751,Desktop,10.0,PROCESSING_DELAY_P90
TXN-141643,38761,App,9.0,PROCESSING_DELAY_P90
TXN-140549,38765,Mobile,9.0,PROCESSING_DELAY_P90
TXN-140147,38768,In-Store,9.0,PROCESSING_DELAY_P90
TXN-143375,38783,App,10.0,PROCESSING_DELAY_P90
TXN-106184,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-121203,38790,Desktop,9.0,PROCESSING_DELAY_P90
TXN-149735,38793,Mobile,10.0,PROCESSING_DELAY_P90
TXN-131956,38797,App,9.0,PROCESSING_DELAY_P90
TXN-110873,38799,App,10.0,PROCESSING_DELAY_P90
TXN-138227,38808,In-Store,10.0,PROCESSING_DELAY_P90
TXN-146562,38811,In-Store,10.0,PROCESSING_DELAY_P90
TXN-145055,38812,Desktop,10.0,PROCESSING_DELAY_P90
TXN-101577,38822,Mobile,10.0,PROCESSING_DELAY_P90
TXN-119245,38827,In-Store,9.0,PROCESSING_DELAY_P90
TXN-114094,38828,In-Store,9.0,PROCESSING_DELAY_P90
TXN-104278,38835,Desktop,10.0,PROCESSING_DELAY_P90
TXN-104249,38841,App,10.0,PROCESSING_DELAY_P90
TXN-109559,38857,Mobile,9.0,PROCESSING_DELAY_P90
TXN-101959,38869,Mobile,9.0,PROCESSING_DELAY_P90
TXN-126459,38876,App,9.0,PROCESSING_DELAY_P90
TXN-142069,38888,Mobile,9.0,PROCESSING_DELAY_P90
TXN-150770,38894,In-Store,10.0,PROCESSING_DELAY_P90
TXN-126435,38897,In-Store,9.0,PROCESSING_DELAY_P90
TXN-113479,38898,Mobile,10.0,PROCESSING_DELAY_P90
TXN-135314,38901,Desktop,9.0,PROCESSING_DELAY_P90
TXN-108866,38902,In-Store,9.0,PROCESSING_DELAY_P90
TXN-127468,38905,In-Store,9.0,PROCESSING_DELAY_P90
TXN-102194,38906,App,9.0,PROCESSING_DELAY_P90
TXN-137868,38909,App,9.0,PROCESSING_DELAY_P90
TXN-127152,38913,App,9.0,PROCESSING_DELAY_P90
TXN-135454,38928,App,10.0,PROCESSING_DELAY_P90
TXN-119435,38934,Desktop,10.0,PROCESSING_DELAY_P90
TXN-113137,38940,Desktop,10.0,PROCESSING_DELAY_P90
TXN-143228,38942,Mobile,10.0,PROCESSING_DELAY_P90
TXN-146897,38946,In-Store,9.0,PROCESSING_DELAY_P90
TXN-133066,38949,App,9.0,PROCESSING_DELAY_P90
TXN-102582,38950,Mobile,10.0,PROCESSING_DELAY_P90
TXN-151798,38952,Mobile,9.0,PROCESSING_DELAY_P90
TXN-145857,38961,In-Store,9.0,PROCESSING_DELAY_P90
TXN-154141,38973,In-Store,9.0,PROCESSING_DELAY_P90
TXN-136899,38977,App,10.0,PROCESSING_DELAY_P90
TXN-150119,38989,App,10.0,PROCESSING_DELAY_P90
TXN-125106,38993,Desktop,9.0,PROCESSING_DELAY_P90
TXN-124167,38994,Mobile,9.0,PROCESSING_DELAY_P90
TXN-106294,38998,Mobile,9.0,PROCESSING_DELAY_P90
TXN-102992,39000,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100998,39003,In-Store,9.0,PROCESSING_DELAY_P90
TXN-112747,39020,App,9.0,PROCESSING_DELAY_P90
TXN-142614,39022,Mobile,10.0,PROCESSING_DELAY_P90
TXN-153313,39024,Desktop,10.0,PROCESSING_DELAY_P90
TXN-131354,39030,App,9.0,PROCESSING_DELAY_P90
TXN-109173,39031,In-Store,9.0,PROCESSING_DELAY_P90
TXN-134837,39035,Desktop,10.0,PROCESSING_DELAY_P90
TXN-144758,39036,Desktop,9.0,PROCESSING_DELAY_P90
TXN-147870,39050,Desktop,10.0,PROCESSING_DELAY_P90
TXN-151449,39057,Desktop,10.0,PROCESSING_DELAY_P90
TXN-148615,39058,Mobile,9.0,PROCESSING_DELAY_P90
TXN-118269,39060,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135351,39061,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111356,39063,Mobile,9.0,PROCESSING_DELAY_P90
TXN-114817,39067,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105210,39069,Mobile,10.0,PROCESSING_DELAY_P90
TXN-132607,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-104599,39070,App,9.0,PROCESSING_DELAY_P90
TXN-122569,39079,Desktop,10.0,PROCESSING_DELAY_P90
TXN-134401,39081,Mobile,10.0,PROCESSING_DELAY_P90
TXN-112969,39093,In-Store,9.0,PROCESSING_DELAY_P90
TXN-137123,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-123371,39095,In-Store,10.0,PROCESSING_DELAY_P90
TXN-133740,39096,App,10.0,PROCESSING_DELAY_P90
TXN-133686,39099,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147140,39105,Desktop,9.0,PROCESSING_DELAY_P90
TXN-128262,39107,App,9.0,PROCESSING_DELAY_P90
TXN-149325,39110,Mobile,10.0,PROCESSING_DELAY_P90
TXN-115127,39127,In-Store,10.0,PROCESSING_DELAY_P90
TXN-145447,39134,App,10.0,PROCESSING_DELAY_P90
TXN-149210,39141,App,10.0,PROCESSING_DELAY_P90
TXN-139980,39143,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100354,39144,App,9.0,PROCESSING_DELAY_P90
TXN-135731,39150,In-Store,10.0,PROCESSING_DELAY_P90
TXN-106581,39153,App,9.0,PROCESSING_DELAY_P90
TXN-118380,39155,In-Store,9.0,PROCESSING_DELAY_P90
TXN-111856,39157,Desktop,10.0,PROCESSING_DELAY_P90
TXN-141611,39158,In-Store,9.0,PROCESSING_DELAY_P90
TXN-118516,39159,In-Store,9.0,PROCESSING_DELAY_P90
TXN-122857,39164,Mobile,9.0,PROCESSING_DELAY_P90
TXN-128384,39173,Desktop,9.0,PROCESSING_DELAY_P90
TXN-104305,39174,In-Store,10.0,PROCESSING_DELAY_P90
TXN-101931,39178,Mobile,9.0,PROCESSING_DELAY_P90
TXN-118832,39190,Mobile,9.0,PROCESSING_DELAY_P90
TXN-109330,39191,App,10.0,PROCESSING_DELAY_P90
TXN-133779,39197,App,10.0,PROCESSING_DELAY_P90
TXN-138218,19,App,9.0,PROCESSING_DELAY_P90
TXN-111161,39198,App,9.0,PROCESSING_DELAY_P90
TXN-142386,39200,App,10.0,PROCESSING_DELAY_P90
TXN-136358,39201,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147747,39205,In-Store,9.0,PROCESSING_DELAY_P90
TXN-116495,39219,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127046,39225,Desktop,10.0,PROCESSING_DELAY_P90
TXN-108587,39227,In-Store,9.0,PROCESSING_DELAY_P90
TXN-103460,39229,In-Store,10.0,PROCESSING_DELAY_P90
TXN-127240,39230,Mobile,9.0,PROCESSING_DELAY_P90
TXN-144179,39232,Desktop,10.0,PROCESSING_DELAY_P90
TXN-108414,39233,App,10.0,PROCESSING_DELAY_P90
TXN-117963,39236,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125496,39237,Desktop,9.0,PROCESSING_DELAY_P90
TXN-106346,39246,In-Store,10.0,PROCESSING_DELAY_P90
TXN-144748,39256,Mobile,9.0,PROCESSING_DELAY_P90
TXN-131341,39271,Desktop,9.0,PROCESSING_DELAY_P90
TXN-118945,39273,Mobile,9.0,PROCESSING_DELAY_P90
TXN-127125,39276,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105612,39279,Mobile,9.0,PROCESSING_DELAY_P90
TXN-146906,39300,Desktop,10.0,PROCESSING_DELAY_P90
TXN-115932,39314,Mobile,9.0,PROCESSING_DELAY_P90
TXN-145966,39315,Mobile,10.0,PROCESSING_DELAY_P90
TXN-129843,39322,In-Store,10.0,PROCESSING_DELAY_P90
TXN-105762,39327,In-Store,9.0,PROCESSING_DELAY_P90
TXN-131031,39331,Desktop,10.0,PROCESSING_DELAY_P90
TXN-147301,39332,App,10.0,PROCESSING_DELAY_P90
TXN-154151,39349,App,10.0,PROCESSING_DELAY_P90
TXN-127744,39350,Mobile,10.0,PROCESSING_DELAY_P90
TXN-143107,39358,App,10.0,PROCESSING_DELAY_P90
TXN-123697,39366,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125315,39368,Mobile,10.0,PROCESSING_DELAY_P90
TXN-116321,39375,Desktop,10.0,PROCESSING_DELAY_P90
TXN-146994,39376,Mobile,10.0,PROCESSING_DELAY_P90
TXN-119564,39387,In-Store,10.0,PROCESSING_DELAY_P90
TXN-149432,39394,Mobile,9.0,PROCESSING_DELAY_P90
TXN-125802,39397,In-Store,10.0,PROCESSING_DELAY_P90
TXN-132670,39398,Desktop,9.0,PROCESSING_DELAY_P90
TXN-134488,39410,In-Store,10.0,PROCESSING_DELAY_P90
TXN-114258,39416,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145166,39417,Mobile,10.0,PROCESSING_DELAY_P90
TXN-115541,39439,Desktop,9.0,PROCESSING_DELAY_P90
TXN-115622,39447,Mobile,10.0,PROCESSING_DELAY_P90
TXN-139213,39452,In-Store,9.0,PROCESSING_DELAY_P90
TXN-123196,39453,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126247,39454,Desktop,9.0,PROCESSING_DELAY_P90
TXN-109705,39456,Mobile,9.0,PROCESSING_DELAY_P90
TXN-104912,39459,Desktop,9.0,PROCESSING_DELAY_P90
TXN-115067,39460,Desktop,9.0,PROCESSING_DELAY_P90
TXN-126470,39465,In-Store,10.0,PROCESSING_DELAY_P90
TXN-137052,39468,Mobile,9.0,PROCESSING_DELAY_P90
TXN-148286,39470,In-Store,10.0,PROCESSING_DELAY_P90
TXN-151316,39481,App,10.0,PROCESSING_DELAY_P90
TXN-124379,39482,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147599,39487,In-Store,9.0,PROCESSING_DELAY_P90
TXN-123003,39495,App,10.0,PROCESSING_DELAY_P90
TXN-113191,39497,In-Store,9.0,PROCESSING_DELAY_P90
TXN-144885,39517,App,9.0,PROCESSING_DELAY_P90
TXN-102359,39518,Mobile,9.0,PROCESSING_DELAY_P90
TXN-139092,39522,Desktop,10.0,PROCESSING_DELAY_P90
TXN-122722,39529,In-Store,9.0,PROCESSING_DELAY_P90
TXN-138717,39530,Desktop,9.0,PROCESSING_DELAY_P90
TXN-147677,39537,In-Store,9.0,PROCESSING_DELAY_P90
TXN-137767,39538,App,10.0,PROCESSING_DELAY_P90
TXN-142104,39542,In-Store,9.0,PROCESSING_DELAY_P90
TXN-122230,39547,App,10.0,PROCESSING_DELAY_P90
TXN-135020,39550,App,10.0,PROCESSING_DELAY_P90
TXN-121446,39552,App,10.0,PROCESSING_DELAY_P90
TXN-153447,39559,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140183,39560,In-Store,10.0,PROCESSING_DELAY_P90
TXN-149171,39561,App,10.0,PROCESSING_DELAY_P90
TXN-123583,39565,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136409,39571,Mobile,9.0,PROCESSING_DELAY_P90
TXN-124530,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-107294,39598,App,9.0,PROCESSING_DELAY_P90
TXN-146464,39603,In-Store,10.0,PROCESSING_DELAY_P90
TXN-118896,39607,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103124,39612,Mobile,10.0,PROCESSING_DELAY_P90
TXN-105287,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-139159,39621,In-Store,9.0,PROCESSING_DELAY_P90
TXN-111179,39629,In-Store,9.0,PROCESSING_DELAY_P90
TXN-124327,39642,App,10.0,PROCESSING_DELAY_P90
TXN-125639,39646,In-Store,9.0,PROCESSING_DELAY_P90
TXN-126665,39649,App,10.0,PROCESSING_DELAY_P90
TXN-107818,39652,Mobile,9.0,PROCESSING_DELAY_P90
TXN-143641,39656,Desktop,10.0,PROCESSING_DELAY_P90
TXN-115659,39657,In-Store,9.0,PROCESSING_DELAY_P90
TXN-132209,39661,In-Store,9.0,PROCESSING_DELAY_P90
TXN-133943,39668,Desktop,9.0,PROCESSING_DELAY_P90
TXN-109912,39673,In-Store,9.0,PROCESSING_DELAY_P90
TXN-122485,19,App,9.0,PROCESSING_DELAY_P90
TXN-123657,39685,Desktop,9.0,PROCESSING_DELAY_P90
TXN-146553,39687,Mobile,10.0,PROCESSING_DELAY_P90
TXN-145651,39688,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126412,39694,App,9.0,PROCESSING_DELAY_P90
TXN-125288,39699,Desktop,10.0,PROCESSING_DELAY_P90
TXN-120031,39703,In-Store,10.0,PROCESSING_DELAY_P90
TXN-115254,39708,In-Store,9.0,PROCESSING_DELAY_P90
TXN-129128,39710,App,10.0,PROCESSING_DELAY_P90
TXN-112236,39712,App,10.0,PROCESSING_DELAY_P90
TXN-121927,39717,Desktop,9.0,PROCESSING_DELAY_P90
TXN-124138,39726,Desktop,10.0,PROCESSING_DELAY_P90
TXN-117673,39729,In-Store,9.0,PROCESSING_DELAY_P90
TXN-104394,39730,In-Store,9.0,PROCESSING_DELAY_P90
TXN-123853,39732,App,9.0,PROCESSING_DELAY_P90
TXN-106006,39736,App,10.0,PROCESSING_DELAY_P90
TXN-140107,39743,In-Store,9.0,PROCESSING_DELAY_P90
TXN-109300,39751,Desktop,10.0,PROCESSING_DELAY_P90
TXN-153337,39760,App,9.0,PROCESSING_DELAY_P90
TXN-100882,39761,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154132,39771,App,9.0,PROCESSING_DELAY_P90
TXN-124661,39773,App,10.0,PROCESSING_DELAY_P90
TXN-101478,39777,In-Store,10.0,PROCESSING_DELAY_P90
TXN-144988,39793,App,9.0,PROCESSING_DELAY_P90
TXN-131893,39794,Mobile,10.0,PROCESSING_DELAY_P90
TXN-138383,39800,App,10.0,PROCESSING_DELAY_P90
TXN-105391,39801,Desktop,9.0,PROCESSING_DELAY_P90
TXN-114523,39810,Mobile,9.0,PROCESSING_DELAY_P90
TXN-110781,39815,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140656,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-150383,39817,Desktop,9.0,PROCESSING_DELAY_P90
TXN-137133,39820,Desktop,10.0,PROCESSING_DELAY_P90
TXN-136398,39828,Desktop,9.0,PROCESSING_DELAY_P90
TXN-155228,39841,App,9.0,PROCESSING_DELAY_P90
TXN-101469,39849,Desktop,10.0,PROCESSING_DELAY_P90
TXN-147203,39864,In-Store,9.0,PROCESSING_DELAY_P90
TXN-104782,39866,App,10.0,PROCESSING_DELAY_P90
TXN-120467,39870,In-Store,9.0,PROCESSING_DELAY_P90
TXN-149089,19,App,10.0,PROCESSING_DELAY_P90
TXN-120723,39885,App,9.0,PROCESSING_DELAY_P90
TXN-141725,39890,Desktop,9.0,PROCESSING_DELAY_P90
TXN-121715,39892,In-Store,9.0,PROCESSING_DELAY_P90
TXN-151909,39896,App,9.0,PROCESSING_DELAY_P90
TXN-126607,39898,App,10.0,PROCESSING_DELAY_P90
TXN-110472,39904,In-Store,10.0,PROCESSING_DELAY_P90
TXN-138362,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-110858,39915,App,9.0,PROCESSING_DELAY_P90
TXN-128794,39917,In-Store,10.0,PROCESSING_DELAY_P90
TXN-135536,39923,Desktop,9.0,PROCESSING_DELAY_P90
TXN-142409,39925,In-Store,10.0,PROCESSING_DELAY_P90
TXN-112862,39934,App,10.0,PROCESSING_DELAY_P90
TXN-139968,39937,In-Store,9.0,PROCESSING_DELAY_P90
TXN-134273,39942,In-Store,9.0,PROCESSING_DELAY_P90
TXN-132588,39947,In-Store,9.0,PROCESSING_DELAY_P90
TXN-129530,39948,Desktop,9.0,PROCESSING_DELAY_P90
TXN-146928,39957,Mobile,9.0,PROCESSING_DELAY_P90
TXN-129069,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-141302,39971,In-Store,10.0,PROCESSING_DELAY_P90
TXN-154517,39980,Mobile,10.0,PROCESSING_DELAY_P90
TXN-128484,39981,Desktop,10.0,PROCESSING_DELAY_P90
TXN-113285,39985,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100916,19,App,9.0,PROCESSING_DELAY_P90
TXN-153673,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-138585,40017,Desktop,9.0,PROCESSING_DELAY_P90
TXN-148610,40020,Desktop,10.0,PROCESSING_DELAY_P90
TXN-144200,40026,Desktop,9.0,PROCESSING_DELAY_P90
TXN-105809,40027,App,9.0,PROCESSING_DELAY_P90
TXN-115911,40031,Mobile,10.0,PROCESSING_DELAY_P90
TXN-106782,40033,In-Store,10.0,PROCESSING_DELAY_P90
TXN-105086,40036,In-Store,9.0,PROCESSING_DELAY_P90
TXN-147371,40042,Desktop,9.0,PROCESSING_DELAY_P90
TXN-108619,40048,In-Store,9.0,PROCESSING_DELAY_P90
TXN-140582,40050,Mobile,10.0,PROCESSING_DELAY_P90
TXN-119356,40053,Mobile,10.0,PROCESSING_DELAY_P90
TXN-145798,40054,Desktop,10.0,PROCESSING_DELAY_P90
TXN-152513,40063,Desktop,9.0,PROCESSING_DELAY_P90
TXN-120247,40071,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116743,40074,App,10.0,PROCESSING_DELAY_P90
TXN-131499,40085,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125842,40089,Mobile,10.0,PROCESSING_DELAY_P90
TXN-117964,40119,In-Store,9.0,PROCESSING_DELAY_P90
TXN-107579,40122,App,9.0,PROCESSING_DELAY_P90
TXN-131413,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136617,40126,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103483,40128,App,10.0,PROCESSING_DELAY_P90
TXN-119500,40146,App,10.0,PROCESSING_DELAY_P90
TXN-117217,40156,App,10.0,PROCESSING_DELAY_P90
TXN-132534,40158,App,10.0,PROCESSING_DELAY_P90
TXN-127124,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-118128,40173,In-Store,10.0,PROCESSING_DELAY_P90
TXN-131332,40178,Mobile,10.0,PROCESSING_DELAY_P90
TXN-119178,40185,App,9.0,PROCESSING_DELAY_P90
TXN-100953,40186,In-Store,10.0,PROCESSING_DELAY_P90
TXN-101817,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145031,40200,Desktop,10.0,PROCESSING_DELAY_P90
TXN-128512,40209,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103255,40214,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126355,40216,Mobile,9.0,PROCESSING_DELAY_P90
TXN-121596,40220,Mobile,9.0,PROCESSING_DELAY_P90
